LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.002,0.6,0.075,5756.627181400632,0.6324786324786325,234,148,86,0.3282975493806995,6589.077181400632,5956.627181400632,261,10.805149416999999
0.002,0.6,0.1,8555.17538573185,0.6324786324786325,234,148,86,0.3923069227691078,10149.63538573185,8755.17538573185,261,10.892228375
0.002,0.6,0.125,10307.092419148104,0.6324786324786325,234,148,86,0.44542460597506445,12737.862419148103,10507.092419148104,261,10.895121917
0.002,0.6,0.15,13755.291288828917,0.6324786324786325,234,148,86,0.462549939878205,17216.45128882892,13955.291288828917,261,10.856268166
0.002,0.65,0.05,2397.3904618400084,0.6357142857142857,280,178,102,0.2501581244880396,2772.7004618400088,2597.3904618400084,321,10.141806541
0.002,0.65,0.075,6019.5356073867415,0.6357142857142857,280,178,102,0.3236971723152309,6879.465607386742,6219.5356073867415,321,10.533637333
0.002,0.65,0.1,9699.075676087066,0.6357142857142857,280,178,102,0.3898193530317883,11363.535676087067,9899.075676087066,321,11.897334708
0.002,0.65,0.125,14502.510724353819,0.6357142857142857,280,178,102,0.44376503921915844,17548.060724353818,14702.510724353819,321,10.898477792
0.002,0.65,0.15,17627.38934903656,0.6357142857142857,280,178,102,0.48088252958220185,22165.72934903656,17827.38934903656,321,10.464061166
0.0022,0.45,0.05,368.28,0.5660377358490566,53,30,23,0.14075597380244545,628.96,568.28,56,12.049722584
0.0022,0.45,0.075,579.8799999999999,0.5660377358490566,53,30,23,0.1977572250166767,911.0499999999998,779.8799999999999,56,10.770614709
0.0022,0.45,0.1,693.7199999999998,0.5660377358490566,53,30,23,0.2601733414956343,1102.6999999999998,893.7199999999998,56,10.5501745
0.0022,0.45,0.125,836.52,0.5660377358490566,53,30,23,0.3217325183517093,1320.93,1036.52,56,10.506930542
0.0022,0.45,0.15,953.1399999999996,0.5660377358490566,53,30,23,0.3828565351483569,1469.0799999999997,1153.1399999999996,56,11.90413
