LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,LATENCY_ARB_MAX_POSITION_FRACTION,SPREAD_CAPTURE_THRESHOLD,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,dislocation_regime_count,structural_pair_regime_count,calm_regime_count,dislocation_queued,structural_pair_queued,calm_queued,dislocation_filled,structural_pair_filled,calm_filled,dislocation_missed,structural_pair_missed,calm_missed,latency_arb_candidates,spread_capture_candidates,calm_persistence_candidates,router_blocked_count,capital_blocked_count,latency_spread_overlap_count,latency_calm_overlap_count,spread_calm_overlap_count,total_fees,gross_pnl,pnl_net,elapsed_s
0.0012,0.65,0.075,0.98,519.71487613256,0.7710843373493976,83,64,19,0.21062095833560238,865.8860395965601,719.71487613256,19156,0.2852233676975945,0.13253012048192772,208,2,2,291.30120481927713,0.009038357848110811,10141915,0,8199214,17,1860219,40,4,247,34,2,47,6,2,200,43,4,19105,0,0,0,0,0,32.26162386744,551.9765,519.71487613256,145.431905583
0.0012,0.65,0.075,0.985,519.71487613256,0.7710843373493976,83,64,19,0.21062095833560238,865.8860395965601,719.71487613256,19156,0.2852233676975945,0.13253012048192772,208,2,2,291.30120481927713,0.009038357848110811,10141915,0,8199214,17,1860219,40,4,247,34,2,47,6,2,200,43,4,19105,0,0,0,0,0,32.26162386744,551.9765,519.71487613256,95.699708459
0.0012,0.65,0.1,0.965,556.3684704350401,0.7710843373493976,83,64,19,0.26436834444779317,945.97110861104,756.3684704350401,19154,0.2852233676975945,0.1686746987951807,208,2,2,291.30120481927713,0.009134783611789361,10141915,0,8199224,3,1860223,40,4,247,34,2,47,6,2,200,43,3,19105,0,0,0,0,0,38.850729564960005,595.2192000000001,556.3684704350401,98.272942875
0.0012,0.65,0.1,0.97,556.3684704350401,0.7710843373493976,83,64,19,0.26436834444779317,945.97110861104,756.3684704350401,19154,0.2852233676975945,0.1686746987951807,208,2,2,291.30120481927713,0.009134783611789361,10141915,0,8199223,5,1860222,40,4,247,34,2,47,6,2,200,43,3,19105,0,0,0,0,0,38.850729564960005,595.2192000000001,556.3684704350401,96.802838042
0.0012,0.65,0.1,0.975,556.3684704350401,0.7710843373493976,83,64,19,0.26436834444779317,945.97110861104,756.3684704350401,19156,0.2852233676975945,0.1686746987951807,208,2,2,291.30120481927713,0.009134783611789361,10141915,0,8199223,5,1860222,40,4,247,34,2,47,6,2,200,43,4,19105,0,0,0,0,0,38.850729564960005,595.2192000000001,556.3684704350401,96.105568625
0.0012,0.65,0.1,0.98,556.3684704350401,0.7710843373493976,83,64,19,0.26436834444779317,945.97110861104,756.3684704350401,19156,0.2852233676975945,0.1686746987951807,208,2,2,291.30120481927713,0.009134783611789361,10141915,0,8199214,17,1860219,40,4,247,34,2,47,6,2,200,43,4,19105,0,0,0,0,0,38.850729564960005,595.2192000000001,556.3684704350401,95.646550084
0.0012,0.65,0.1,0.985,556.3684704350401,0.7710843373493976,83,64,19,0.26436834444779317,945.97110861104,756.3684704350401,19156,0.2852233676975945,0.1686746987951807,208,2,2,291.30120481927713,0.009134783611789361,10141915,0,8199214,17,1860219,40,4,247,34,2,47,6,2,200,43,4,19105,0,0,0,0,0,38.850729564960005,595.2192000000001,556.3684704350401,96.212449333
0.0012,0.65,0.125,0.965,472.14374020304,0.7564102564102564,78,59,19,0.31512088550069145,835.09931367504,672.14374020304,19154,0.2943396226415094,0.16666666666666666,187,2,2,290.56410256410254,0.009880617582541202,10141915,0,8199224,3,1860223,39,4,222,33,2,43,6,2,179,43,3,19105,0,1545,0,0,0,39.25745979695999,511.4012,472.14374020304,96.152652958
0.0012,0.65,0.125,0.97,472.14374020304,0.7564102564102564,78,59,19,0.31512088550069145,835.09931367504,672.14374020304,19154,0.2943396226415094,0.16666666666666666,187,2,2,290.56410256410254,0.009880617582541202,10141915,0,8199223,5,1860222,39,4,222,33,2,43,6,2,179,43,3,19105,0,1545,0,0,0,39.25745979695999,511.4012,472.14374020304,95.403513375
0.0012,0.65,0.125,0.975,472.14374020304,0.7564102564102564,78,59,19,0.31512088550069145,835.09931367504,672.14374020304,19156,0.2943396226415094,0.16666666666666666,187,2,2,290.56410256410254,0.009880617582541202,10141915,0,8199223,5,1860222,39,4,222,33,2,43,6,2,179,43,4,19105,0,1545,0,0,0,39.25745979695999,511.4012,472.14374020304,95.233391292
0.0012,0.65,0.125,0.98,472.14374020304,0.7564102564102564,78,59,19,0.31512088550069145,835.09931367504,672.14374020304,19156,0.2943396226415094,0.16666666666666666,187,2,2,290.56410256410254,0.009880617582541202,10141915,0,8199214,17,1860219,39,4,222,33,2,43,6,2,179,43,4,19105,0,1545,0,0,0,39.25745979695999,511.4012,472.14374020304,95.89136625
0.0012,0.65,0.125,0.985,472.14374020304,0.7564102564102564,78,59,19,0.31512088550069145,835.09931367504,672.14374020304,19156,0.2943396226415094,0.16666666666666666,187,2,2,290.56410256410254,0.009880617582541202,10141915,0,8199214,17,1860219,39,4,222,33,2,43,6,2,179,43,4,19105,0,1545,0,0,0,39.25745979695999,511.4012,472.14374020304,95.290428167
0.0012,0.7,0.03,0.965,408.63706598047986,0.7870370370370371,108,85,23,0.14801675648980342,705.0064859324797,608.6370659804799,19384,0.5714285714285714,0.037037037037037035,81,2,2,294.787037037037,0.012501094841108694,10141915,0,8259720,3,1879382,52,4,133,46,2,60,6,2,73,58,3,19320,0,0,0,0,0,24.489334019520008,433.1263999999999,408.63706598047986,95.031667542
0.0012,0.7,0.03,0.97,408.63706598047986,0.7870370370370371,108,85,23,0.14801675648980342,705.0064859324797,608.6370659804799,19384,0.5714285714285714,0.037037037037037035,81,2,2,294.787037037037,0.012501094841108694,10141915,0,8259719,5,1879381,52,4,133,46,2,60,6,2,73,58,3,19320,0,0,0,0,0,24.489334019520008,433.1263999999999,408.63706598047986,95.674544334
0.0012,0.7,0.03,0.975,408.63706598047986,0.7870370370370371,108,85,23,0.14801675648980342,705.0064859324797,608.6370659804799,19386,0.5714285714285714,0.037037037037037035,81,2,2,294.787037037037,0.012501094841108694,10141915,0,8259719,5,1879381,52,4,133,46,2,60,6,2,73,58,4,19320,0,0,0,0,0,24.489334019520008,433.1263999999999,408.63706598047986,96.069665125
0.0012,0.7,0.03,0.98,408.63706598047986,0.7870370370370371,108,85,23,0.14801675648980342,705.0064859324797,608.6370659804799,19386,0.5714285714285714,0.037037037037037035,81,2,2,294.787037037037,0.012501094841108694,10141915,0,8259710,17,1879378,52,4,133,46,2,60,6,2,73,58,4,19320,0,0,0,0,0,24.489334019520008,433.1263999999999,408.63706598047986,94.9134245
0.0012,0.7,0.03,0.985,408.63706598047986,0.7870370370370371,108,85,23,0.14801675648980342,705.0064859324797,608.6370659804799,19386,0.5714285714285714,0.037037037037037035,81,2,2,294.787037037037,0.012501094841108694,10141915,0,8259710,17,1879378,52,4,133,46,2,60,6,2,73,58,4,19320,0,0,0,0,0,24.489334019520008,433.1263999999999,408.63706598047986,95.173234541
0.0012,0.7,0.05,0.965,508.5721598827196,0.7818181818181819,110,86,24,0.1571563614403938,822.1273264907197,708.5721598827196,19384,0.5759162303664922,0.06363636363636363,81,2,2,294.1454545454545,0.012526550106200424,10141915,0,8259720,3,1879382,54,4,133,48,2,60,6,2,73,58,3,19320,0,0,0,0,0,32.569640117279995,541.1417999999995,508.5721598827196,95.571912542
0.0012,0.7,0.05,0.97,508.5721598827196,0.7818181818181819,110,86,24,0.1571563614403938,822.1273264907197,708.5721598827196,19384,0.5759162303664922,0.06363636363636363,81,2,2,294.1454545454545,0.012526550106200424,10141915,0,8259719,5,1879381,54,4,133,48,2,60,6,2,73,58,3,19320,0,0,0,0,0,32.569640117279995,541.1417999999995,508.5721598827196,95.665650041
0.0012,0.7,0.05,0.975,508.5721598827196,0.7818181818181819,110,86,24,0.1571563614403938,822.1273264907197,708.5721598827196,19386,0.5759162303664922,0.06363636363636363,81,2,2,294.1454545454545,0.012526550106200424,10141915,0,8259719,5,1879381,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,32.569640117279995,541.1417999999995,508.5721598827196,96.57844825
0.0012,0.7,0.05,0.98,508.5721598827196,0.7818181818181819,110,86,24,0.1571563614403938,822.1273264907197,708.5721598827196,19386,0.5759162303664922,0.06363636363636363,81,2,2,294.1454545454545,0.012526550106200424,10141915,0,8259710,17,1879378,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,32.569640117279995,541.1417999999995,508.5721598827196,97.03312775
0.0012,0.7,0.05,0.985,508.5721598827196,0.7818181818181819,110,86,24,0.1571563614403938,822.1273264907197,708.5721598827196,19386,0.5759162303664922,0.06363636363636363,81,2,2,294.1454545454545,0.012526550106200424,10141915,0,8259710,17,1879378,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,32.569640117279995,541.1417999999995,508.5721598827196,97.693734584
0.0012,0.7,0.075,0.965,630.38529782896,0.7818181818181819,110,86,24,0.17233656430482303,970.1075672849599,830.38529782896,19384,0.5759162303664922,0.1,81,2,2,294.1454545454545,0.012980035959367277,10141915,0,8259720,3,1879382,54,4,133,48,2,60,6,2,73,58,3,19320,0,0,0,0,0,43.08870217104,673.474,630.38529782896,96.061588541
0.0012,0.7,0.075,0.97,630.38529782896,0.7818181818181819,110,86,24,0.17233656430482303,970.1075672849599,830.38529782896,19384,0.5759162303664922,0.1,81,2,2,294.1454545454545,0.012980035959367277,10141915,0,8259719,5,1879381,54,4,133,48,2,60,6,2,73,58,3,19320,0,0,0,0,0,43.08870217104,673.474,630.38529782896,95.90757325
0.0012,0.7,0.075,0.975,630.38529782896,0.7818181818181819,110,86,24,0.17233656430482303,970.1075672849599,830.38529782896,19386,0.5759162303664922,0.1,81,2,2,294.1454545454545,0.012980035959367277,10141915,0,8259719,5,1879381,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,43.08870217104,673.474,630.38529782896,96.594379541
0.0012,0.7,0.075,0.98,630.38529782896,0.7818181818181819,110,86,24,0.17233656430482303,970.1075672849599,830.38529782896,19386,0.5759162303664922,0.1,81,2,2,294.1454545454545,0.012980035959367277,10141915,0,8259710,17,1879378,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,43.08870217104,673.474,630.38529782896,97.07712475
0.0012,0.7,0.075,0.985,630.38529782896,0.7818181818181819,110,86,24,0.17233656430482303,970.1075672849599,830.38529782896,19386,0.5759162303664922,0.1,81,2,2,294.1454545454545,0.012980035959367277,10141915,0,8259710,17,1879378,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,43.08870217104,673.474,630.38529782896,98.414177208
0.0012,0.7,0.1,0.965,714.0102224916801,0.7818181818181819,110,86,24,0.1960637069338759,1089.2531332699198,914.0102224916801,19384,0.5759162303664922,0.14545454545454545,81,2,2,294.1454545454545,0.01312358803484673,10141915,0,8259720,3,1879382,54,4,133,48,2,60,6,2,73,58,3,19320,0,0,0,0,0,51.85217750831999,765.8624000000001,714.0102224916801,95.727117375
0.0012,0.7,0.1,0.97,714.0102224916801,0.7818181818181819,110,86,24,0.1960637069338759,1089.2531332699198,914.0102224916801,19384,0.5759162303664922,0.14545454545454545,81,2,2,294.1454545454545,0.01312358803484673,10141915,0,8259719,5,1879381,54,4,133,48,2,60,6,2,73,58,3,19320,0,0,0,0,0,51.85217750831999,765.8624000000001,714.0102224916801,95.6225825
0.0012,0.7,0.1,0.975,714.0102224916801,0.7818181818181819,110,86,24,0.1960637069338759,1089.2531332699198,914.0102224916801,19386,0.5759162303664922,0.14545454545454545,81,2,2,294.1454545454545,0.01312358803484673,10141915,0,8259719,5,1879381,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,51.85217750831999,765.8624000000001,714.0102224916801,95.34364325
0.0012,0.7,0.1,0.98,714.0102224916801,0.7818181818181819,110,86,24,0.1960637069338759,1089.2531332699198,914.0102224916801,19386,0.5759162303664922,0.14545454545454545,81,2,2,294.1454545454545,0.01312358803484673,10141915,0,8259710,17,1879378,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,51.85217750831999,765.8624000000001,714.0102224916801,95.757083916
0.0012,0.7,0.1,0.985,714.0102224916801,0.7818181818181819,110,86,24,0.1960637069338759,1089.2531332699198,914.0102224916801,19386,0.5759162303664922,0.14545454545454545,81,2,2,294.1454545454545,0.01312358803484673,10141915,0,8259710,17,1879378,54,4,133,48,2,60,6,2,73,58,4,19320,0,0,0,0,0,51.85217750831999,765.8624000000001,714.0102224916801,95.470147
0.0012,0.7,0.125,0.965,791.1391755101597,0.7837837837837838,111,87,24,0.22472403755741077,1224.8873740883994,991.1391755101597,19384,0.581151832460733,0.16216216216216217,80,2,2,293.72072072072075,0.013048744069282596,10141915,0,8259720,3,1879382,54,4,133,49,2,60,5,2,73,58,3,19320,0,0,0,0,0,61.12412448984,852.2632999999997,791.1391755101597,95.318416708
0.0012,0.7,0.125,0.97,791.1391755101597,0.7837837837837838,111,87,24,0.22472403755741077,1224.8873740883994,991.1391755101597,19384,0.581151832460733,0.16216216216216217,80,2,2,293.72072072072075,0.013048744069282596,10141915,0,8259719,5,1879381,54,4,133,49,2,60,5,2,73,58,3,19320,0,0,0,0,0,61.12412448984,852.2632999999997,791.1391755101597,97.198489042
0.0012,0.7,0.125,0.975,791.1391755101597,0.7837837837837838,111,87,24,0.22472403755741077,1224.8873740883994,991.1391755101597,19386,0.581151832460733,0.16216216216216217,80,2,2,293.72072072072075,0.013048744069282596,10141915,0,8259719,5,1879381,54,4,133,49,2,60,5,2,73,58,4,19320,0,0,0,0,0,61.12412448984,852.2632999999997,791.1391755101597,95.179153667
0.0012,0.7,0.125,0.98,791.1391755101597,0.7837837837837838,111,87,24,0.22472403755741077,1224.8873740883994,991.1391755101597,19386,0.581151832460733,0.16216216216216217,80,2,2,293.72072072072075,0.013048744069282596,10141915,0,8259710,17,1879378,54,4,133,49,2,60,5,2,73,58,4,19320,0,0,0,0,0,61.12412448984,852.2632999999997,791.1391755101597,96.246474459
0.0012,0.7,0.125,0.985,791.1391755101597,0.7837837837837838,111,87,24,0.22472403755741077,1224.8873740883994,991.1391755101597,19386,0.581151832460733,0.16216216216216217,80,2,2,293.72072072072075,0.013048744069282596,10141915,0,8259710,17,1879378,54,4,133,49,2,60,5,2,73,58,4,19320,0,0,0,0,0,61.12412448984,852.2632999999997,791.1391755101597,95.784483459
0.0014,0.5,0.03,0.965,75.88352200000008,0.6428571428571429,14,9,5,0.06014757077575572,275.8835220000001,275.8835220000001,19330,0.0170316301703163,0.14285714285714285,808,1,1,281.7857142857143,0.016343548784349595,10141915,0,8259720,3,1879382,1,2,819,1,1,12,0,1,807,4,3,19320,0,0,0,0,0,1.9614779999999998,77.84500000000008,75.88352200000008,98.83861325
0.0014,0.5,0.03,0.97,75.88352200000008,0.6428571428571429,14,9,5,0.06014757077575572,275.8835220000001,275.8835220000001,19330,0.0170316301703163,0.14285714285714285,808,1,1,281.7857142857143,0.016343548784349595,10141915,0,8259719,5,1879381,1,2,819,1,1,12,0,1,807,4,3,19320,0,0,0,0,0,1.9614779999999998,77.84500000000008,75.88352200000008,95.374498459
0.0014,0.5,0.03,0.975,75.88352200000008,0.6428571428571429,14,9,5,0.06014757077575572,275.8835220000001,275.8835220000001,19332,0.0170316301703163,0.14285714285714285,808,1,1,281.7857142857143,0.016343548784349595,10141915,0,8259719,5,1879381,1,2,819,1,1,12,0,1,807,4,4,19320,0,0,0,0,0,1.9614779999999998,77.84500000000008,75.88352200000008,94.42199925
0.0014,0.5,0.03,0.98,75.88352200000008,0.6428571428571429,14,9,5,0.06014757077575572,275.8835220000001,275.8835220000001,19332,0.0170316301703163,0.14285714285714285,808,1,1,281.7857142857143,0.016343548784349595,10141915,0,8259710,17,1879378,1,2,819,1,1,12,0,1,807,4,4,19320,0,0,0,0,0,1.9614779999999998,77.84500000000008,75.88352200000008,95.916943417
0.0014,0.5,0.03,0.985,75.88352200000008,0.6428571428571429,14,9,5,0.06014757077575572,275.8835220000001,275.8835220000001,19332,0.0170316301703163,0.14285714285714285,808,1,1,281.7857142857143,0.016343548784349595,10141915,0,8259710,17,1879378,1,2,819,1,1,12,0,1,807,4,4,19320,0,0,0,0,0,1.9614779999999998,77.84500000000008,75.88352200000008,93.951388792
0.0014,0.5,0.05,0.965,119.64221056000002,0.7058823529411765,17,12,5,0.04853742408475851,319.64221056,319.64221056,19330,0.020606060606060607,0.11764705882352941,808,1,1,277.52941176470586,0.02017364528911435,10141915,0,8259720,3,1879382,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,2.7227894399999997,122.36500000000002,119.64221056000002,94.827522917
0.0014,0.5,0.05,0.97,119.64221056000002,0.7058823529411765,17,12,5,0.04853742408475851,319.64221056,319.64221056,19330,0.020606060606060607,0.11764705882352941,808,1,1,277.52941176470586,0.02017364528911435,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,2.7227894399999997,122.36500000000002,119.64221056000002,95.643208208
0.0014,0.5,0.05,0.975,119.64221056000002,0.7058823529411765,17,12,5,0.04853742408475851,319.64221056,319.64221056,19332,0.020606060606060607,0.11764705882352941,808,1,1,277.52941176470586,0.02017364528911435,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,2.7227894399999997,122.36500000000002,119.64221056000002,215.171723958
0.0014,0.5,0.05,0.98,119.64221056000002,0.7058823529411765,17,12,5,0.04853742408475851,319.64221056,319.64221056,19332,0.020606060606060607,0.11764705882352941,808,1,1,277.52941176470586,0.02017364528911435,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,2.7227894399999997,122.36500000000002,119.64221056000002,211.239233167
0.0014,0.5,0.05,0.985,119.64221056000002,0.7058823529411765,17,12,5,0.04853742408475851,319.64221056,319.64221056,19332,0.020606060606060607,0.11764705882352941,808,1,1,277.52941176470586,0.02017364528911435,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,2.7227894399999997,122.36500000000002,119.64221056000002,208.20542675
0.0014,0.5,0.075,0.965,145.85735756800005,0.7058823529411765,17,12,5,0.0720449339422258,345.894341384,345.85735756800005,19330,0.020606060606060607,0.11764705882352941,808,1,1,276.6470588235294,0.01687200185963948,10141915,0,8259720,3,1879382,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,3.147642432,149.00500000000005,145.85735756800005,142.218004625
0.0014,0.5,0.075,0.97,145.85735756800005,0.7058823529411765,17,12,5,0.0720449339422258,345.894341384,345.85735756800005,19330,0.020606060606060607,0.11764705882352941,808,1,1,276.6470588235294,0.01687200185963948,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,3.147642432,149.00500000000005,145.85735756800005,96.696526833
0.0014,0.5,0.075,0.975,145.85735756800005,0.7058823529411765,17,12,5,0.0720449339422258,345.894341384,345.85735756800005,19332,0.020606060606060607,0.11764705882352941,808,1,1,276.6470588235294,0.01687200185963948,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,3.147642432,149.00500000000005,145.85735756800005,94.185398583
0.0014,0.5,0.075,0.98,145.85735756800005,0.7058823529411765,17,12,5,0.0720449339422258,345.894341384,345.85735756800005,19332,0.020606060606060607,0.11764705882352941,808,1,1,276.6470588235294,0.01687200185963948,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,3.147642432,149.00500000000005,145.85735756800005,93.025621375
0.0014,0.5,0.075,0.985,145.85735756800005,0.7058823529411765,17,12,5,0.0720449339422258,345.894341384,345.85735756800005,19332,0.020606060606060607,0.11764705882352941,808,1,1,276.6470588235294,0.01687200185963948,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,3.147642432,149.00500000000005,145.85735756800005,94.168356875
0.0014,0.5,0.1,0.965,159.6211048383999,0.7058823529411765,17,12,5,0.0965923988983134,369.2807224464,359.6211048383999,19330,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.01660820992465575,10141915,0,8259720,3,1879382,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,3.6008951615999996,163.2219999999999,159.6211048383999,92.869202
0.0014,0.5,0.1,0.97,159.6211048383999,0.7058823529411765,17,12,5,0.0965923988983134,369.2807224464,359.6211048383999,19330,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.01660820992465575,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,3.6008951615999996,163.2219999999999,159.6211048383999,94.35614137499999
0.0014,0.5,0.1,0.975,159.6211048383999,0.7058823529411765,17,12,5,0.0965923988983134,369.2807224464,359.6211048383999,19332,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.01660820992465575,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,3.6008951615999996,163.2219999999999,159.6211048383999,94.473668917
0.0014,0.5,0.1,0.98,159.6211048383999,0.7058823529411765,17,12,5,0.0965923988983134,369.2807224464,359.6211048383999,19332,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.01660820992465575,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,3.6008951615999996,163.2219999999999,159.6211048383999,204.49237725
0.0014,0.5,0.1,0.985,159.6211048383999,0.7058823529411765,17,12,5,0.0965923988983134,369.2807224464,359.6211048383999,19332,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.01660820992465575,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,3.6008951615999996,163.2219999999999,159.6211048383999,211.136641875
0.0014,0.5,0.125,0.965,166.8918939983999,0.7058823529411765,17,12,5,0.12096979263502261,387.7671596703999,366.8918939983999,19330,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.015441644606775455,10141915,0,8259720,3,1879382,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,4.0001060016,170.89199999999988,166.8918939983999,205.574318083
0.0014,0.5,0.125,0.97,166.8918939983999,0.7058823529411765,17,12,5,0.12096979263502261,387.7671596703999,366.8918939983999,19330,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.015441644606775455,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,3,19320,0,0,0,0,0,4.0001060016,170.89199999999988,166.8918939983999,153.357454542
0.0014,0.5,0.125,0.975,166.8918939983999,0.7058823529411765,17,12,5,0.12096979263502261,387.7671596703999,366.8918939983999,19332,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.015441644606775455,10141915,0,8259719,5,1879381,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,4.0001060016,170.89199999999988,166.8918939983999,96.029583083
0.0014,0.5,0.125,0.98,166.8918939983999,0.7058823529411765,17,12,5,0.12096979263502261,387.7671596703999,366.8918939983999,19332,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.015441644606775455,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,4.0001060016,170.89199999999988,166.8918939983999,98.626765875
0.0014,0.5,0.125,0.985,166.8918939983999,0.7058823529411765,17,12,5,0.12096979263502261,387.7671596703999,366.8918939983999,19332,0.020606060606060607,0.17647058823529413,808,1,1,276.6470588235294,0.015441644606775455,10141915,0,8259710,17,1879378,4,2,819,4,1,12,0,1,807,4,4,19320,0,0,0,0,0,4.0001060016,170.89199999999988,166.8918939983999,95.496647
0.0014,0.55,0.03,0.965,162.8814907475201,0.7407407407407407,27,20,7,0.07463061336474902,392.1477152675201,362.8814907475201,19334,0.036585365853658534,0.1111111111111111,711,1,1,300.25925925925924,0.010910198075068928,10141915,0,8259720,3,1879382,7,2,729,7,1,19,0,1,710,8,3,19320,0,0,0,0,0,4.605909252479999,167.4874000000001,162.8814907475201,94.432487042
0.0014,0.55,0.03,0.97,162.8814907475201,0.7407407407407407,27,20,7,0.07463061336474902,392.1477152675201,362.8814907475201,19334,0.036585365853658534,0.1111111111111111,711,1,1,300.25925925925924,0.010910198075068928,10141915,0,8259719,5,1879381,7,2,729,7,1,19,0,1,710,8,3,19320,0,0,0,0,0,4.605909252479999,167.4874000000001,162.8814907475201,96.34310975
0.0014,0.55,0.03,0.975,162.8814907475201,0.7407407407407407,27,20,7,0.07463061336474902,392.1477152675201,362.8814907475201,19336,0.036585365853658534,0.1111111111111111,711,1,1,300.25925925925924,0.010910198075068928,10141915,0,8259719,5,1879381,7,2,729,7,1,19,0,1,710,8,4,19320,0,0,0,0,0,4.605909252479999,167.4874000000001,162.8814907475201,94.760840958
0.0014,0.55,0.03,0.98,162.8814907475201,0.7407407407407407,27,20,7,0.07463061336474902,392.1477152675201,362.8814907475201,19336,0.036585365853658534,0.1111111111111111,711,1,1,300.25925925925924,0.010910198075068928,10141915,0,8259710,17,1879378,7,2,729,7,1,19,0,1,710,8,4,19320,0,0,0,0,0,4.605909252479999,167.4874000000001,162.8814907475201,95.690451833
0.0014,0.55,0.03,0.985,162.8814907475201,0.7407407407407407,27,20,7,0.07463061336474902,392.1477152675201,362.8814907475201,19336,0.036585365853658534,0.1111111111111111,711,1,1,300.25925925925924,0.010910198075068928,10141915,0,8259710,17,1879378,7,2,729,7,1,19,0,1,710,8,4,19320,0,0,0,0,0,4.605909252479999,167.4874000000001,162.8814907475201,98.670629583
0.0014,0.55,0.05,0.965,211.61536987552006,0.7586206896551724,29,22,7,0.0933242229082209,453.9829785635201,411.61536987552006,19334,0.03913630229419703,0.10344827586206896,712,2,2,299,0.011335316238420313,10141915,0,8259720,3,1879382,8,4,729,8,2,19,0,2,710,8,3,19320,0,0,0,0,0,5.88203012448,217.49740000000006,211.61536987552006,214.8810795
0.0014,0.55,0.05,0.97,211.61536987552006,0.7586206896551724,29,22,7,0.0933242229082209,453.9829785635201,411.61536987552006,19334,0.03913630229419703,0.10344827586206896,712,2,2,299,0.011335316238420313,10141915,0,8259719,5,1879381,8,4,729,8,2,19,0,2,710,8,3,19320,0,0,0,0,0,5.88203012448,217.49740000000006,211.61536987552006,211.850521791
0.0014,0.55,0.05,0.975,211.61536987552006,0.7586206896551724,29,22,7,0.0933242229082209,453.9829785635201,411.61536987552006,19336,0.03913630229419703,0.10344827586206896,712,2,2,299,0.011335316238420313,10141915,0,8259719,5,1879381,8,4,729,8,2,19,0,2,710,8,4,19320,0,0,0,0,0,5.88203012448,217.49740000000006,211.61536987552006,206.551984833
0.0014,0.55,0.05,0.98,211.61536987552006,0.7586206896551724,29,22,7,0.0933242229082209,453.9829785635201,411.61536987552006,19336,0.03913630229419703,0.10344827586206896,712,2,2,299,0.011335316238420313,10141915,0,8259710,17,1879378,8,4,729,8,2,19,0,2,710,8,4,19320,0,0,0,0,0,5.88203012448,217.49740000000006,211.61536987552006,140.423893959
0.0014,0.55,0.05,0.985,211.61536987552006,0.7586206896551724,29,22,7,0.0933242229082209,453.9829785635201,411.61536987552006,19336,0.03913630229419703,0.10344827586206896,712,2,2,299,0.011335316238420313,10141915,0,8259710,17,1879378,8,4,729,8,2,19,0,2,710,8,4,19320,0,0,0,0,0,5.88203012448,217.49740000000006,211.61536987552006,95.656792458
