LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,LATENCY_ARB_MAX_POSITION_FRACTION,LATENCY_ARB_COOLDOWN_MS,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,dislocation_regime_count,structural_pair_regime_count,calm_regime_count,dislocation_queued,structural_pair_queued,calm_queued,dislocation_filled,structural_pair_filled,calm_filled,dislocation_missed,structural_pair_missed,calm_missed,latency_arb_candidates,spread_capture_candidates,calm_persistence_candidates,router_blocked_count,capital_blocked_count,latency_spread_overlap_count,latency_calm_overlap_count,spread_calm_overlap_count,total_fees,gross_pnl,pnl_net,elapsed_s
0.001,0.65,0.1,30000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,269.856617667
0.001,0.65,0.1,60000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,232.888988917
0.001,0.65,0.1,120000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,229.891187291
0.001,0.65,0.125,30000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,236.113698292
0.001,0.65,0.125,60000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,244.096886875
0.001,0.65,0.125,120000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,230.949343167
0.001,0.7,0.03,30000,0,0,0,0,0,0,100,100,3,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,241.576449584
0.001,0.7,0.03,60000,0,0,0,0,0,0,100,100,3,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,232.006676083
0.001,0.7,0.03,120000,0,0,0,0,0,0,100,100,3,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,244.285845541
0.001,0.7,0.05,30000,0,0,0,0,0,0,100,100,3,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,235.407308666
0.001,0.7,0.05,60000,0,0,0,0,0,0,100,100,3,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,236.163492459
0.001,0.7,0.05,120000,0,0,0,0,0,0,100,100,3,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,240.760749667
0.001,0.7,0.075,30000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,232.131397208
0.001,0.7,0.075,60000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,245.136737542
0.001,0.7,0.075,120000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,237.000323
0.001,0.7,0.1,30000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,230.259414542
0.001,0.7,0.1,60000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,279.968628167
0.001,0.7,0.1,120000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,243.445348667
0.001,0.7,0.125,30000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,242.594886625
0.001,0.7,0.125,60000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,244.612246791
0.001,0.7,0.125,120000,0,0,0,0,0,0,100,100,3,0,0,3,0,0,0,0,59767459,0,59416491,0,350818,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,240.574308834
0.0012,0.5,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.748198458
0.0012,0.5,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.254504375
0.0012,0.5,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.779005334
0.0012,0.5,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.69037075
0.0012,0.5,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.654303292
0.0012,0.5,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.808865458
0.0012,0.5,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.367093083
0.0012,0.5,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.383647583
0.0012,0.5,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.496223708
0.0012,0.5,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.4951685
0.0012,0.5,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.37846475
0.0012,0.5,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.687511167
0.0012,0.5,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.03963225
0.0012,0.5,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.78351525
0.0012,0.5,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.828805375
0.0012,0.55,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.109327833
0.0012,0.55,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.686190417
0.0012,0.55,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.448668041
0.0012,0.55,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.113606042
0.0012,0.55,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.085163917
0.0012,0.55,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7026965
0.0012,0.55,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.838700125
0.0012,0.55,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.481857625
0.0012,0.55,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.452886208
0.0012,0.55,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.729762334
0.0012,0.55,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.6239305
0.0012,0.55,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.384046583
0.0012,0.55,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.686300917
0.0012,0.55,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.726004334
0.0012,0.55,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.413002375
0.0012,0.6,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.779734708
0.0012,0.6,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.49302925
0.0012,0.6,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.172731084
0.0012,0.6,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.958184834
0.0012,0.6,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.472731166
0.0012,0.6,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.59893575
0.0012,0.6,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.668473542
0.0012,0.6,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.661102416
0.0012,0.6,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.796776333
0.0012,0.6,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.446621334
0.0012,0.6,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.309742125
0.0012,0.6,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.458270083
0.0012,0.6,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.143358083
0.0012,0.6,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.413132625
0.0012,0.6,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.167815958
0.0012,0.65,0.03,30000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241.923973
0.0012,0.65,0.03,60000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245.387319875
0.0012,0.65,0.03,120000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242.58322925
0.0012,0.65,0.05,30000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244.900266417
0.0012,0.65,0.05,60000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,230.188796125
0.0012,0.65,0.05,120000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234.041362833
0.0012,0.65,0.075,30000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,225.513749375
0.0012,0.65,0.075,60000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,227.861009875
0.0012,0.65,0.075,120000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,226.926082334
0.0012,0.65,0.1,30000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,233.480831875
0.0012,0.65,0.1,60000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,236.827224375
0.0012,0.65,0.1,120000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,240.522092292
0.0012,0.65,0.125,30000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,238.604177291
0.0012,0.65,0.125,60000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,235.710518541
0.0012,0.65,0.125,120000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,223.253764125
0.0012,0.7,0.03,30000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,228.73456825
0.0012,0.7,0.03,60000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,229.177669792
0.0012,0.7,0.03,120000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,222.593903125
0.0012,0.7,0.05,30000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,222.522562417
0.0012,0.7,0.05,60000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227.479764583
0.0012,0.7,0.05,120000,0,0,0,0,0,0,100,100,1,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240.446416709
0.0012,0.7,0.075,30000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,238.34071675
0.0012,0.7,0.075,60000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,235.639172666
0.0012,0.7,0.075,120000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,223.397149458
0.0012,0.7,0.1,30000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,228.801446917
0.0012,0.7,0.1,60000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,229.052877708
0.0012,0.7,0.1,120000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,223.008955083
0.0012,0.7,0.125,30000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,222.79931825
0.0012,0.7,0.125,60000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,227.054531375
0.0012,0.7,0.125,120000,0,0,0,0,0,0,100,100,1,0,0,1,0,0,0,0,59767459,0,59416491,0,350818,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,226.926020416
0.0014,0.5,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.082277209
0.0014,0.5,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.026744833
0.0014,0.5,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.311059
0.0014,0.5,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.081488125
0.0014,0.5,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.993763083
0.0014,0.5,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.205248042
0.0014,0.5,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.026745292
0.0014,0.5,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.972891667
0.0014,0.5,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.980692083
0.0014,0.5,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.939217833
0.0014,0.5,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.42824225
0.0014,0.5,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.645023875
0.0014,0.5,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.948247416
0.0014,0.5,0.125,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.890113125
0.0014,0.5,0.125,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.811924083
0.0014,0.55,0.03,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.074026625
0.0014,0.55,0.03,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.139060084
0.0014,0.55,0.03,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0468445
0.0014,0.55,0.05,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.964406333
0.0014,0.55,0.05,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.646312375
0.0014,0.55,0.05,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.285450792
0.0014,0.55,0.075,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.587189667
0.0014,0.55,0.075,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.963062667
0.0014,0.55,0.075,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.053471958
0.0014,0.55,0.1,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.542328583
0.0014,0.55,0.1,60000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.647211542
0.0014,0.55,0.1,120000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.916423125
0.0014,0.55,0.125,30000,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,59767459,0,59416491,0,350818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.134835667
