LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,SPREAD_CAPTURE_THRESHOLD,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,total_fees,gross_pnl,pnl_net,elapsed_s
0.001,0.6,0.125,0.97,20244.77960363064,0.6956521739130435,276,192,84,0.479321024045135,20715.99063594296,20444.77960363064,1024,0.4353312302839117,0.2826086956521739,358,71,71,1000.1557971014493,0.010024847692845703,0,3002577,510.36969636936016,20755.1493,20244.77960363064,13.238791167
0.001,0.6,0.125,0.975,-92.30823652632002,0.46017699115044247,113,52,61,0.521805980972923,223.21185432399997,107.69176347367998,1132,0.21814671814671815,0.11504424778761062,405,84,84,1000.4867256637168,0.0035465489503007644,0,3002577,20.62893652631999,-71.67930000000003,-92.30823652632002,13.13091375
0.001,0.6,0.125,0.98,-92.30823652632002,0.46017699115044247,113,52,61,0.521805980972923,223.21185432399997,107.69176347367998,1132,0.21814671814671815,0.11504424778761062,405,84,84,1000.4867256637168,0.0035465489503007644,0,3002577,20.62893652631999,-71.67930000000003,-92.30823652632002,13.248922917
0.001,0.6,0.125,0.985,-92.30823652632002,0.46017699115044247,113,52,61,0.521805980972923,223.21185432399997,107.69176347367998,1136,0.21814671814671815,0.11504424778761062,405,84,84,1000.4867256637168,0.0035465489503007644,0,3002577,20.62893652631999,-71.67930000000003,-92.30823652632002,13.373314166
0.001,0.65,0.03,0.965,2220.715484820879,0.7949790794979079,239,190,49,0.10037125269524926,2551.378622180879,2420.715484820879,840,0.30062893081761005,0.0502092050209205,556,20,20,1000.0627615062762,0.015093208419785266,0,3002577,66.85661517912001,2287.572099999999,2220.715484820879,13.151749041
0.001,0.65,0.03,0.97,2400.4808190450403,0.7769516728624535,269,209,60,0.16152881335256697,2740.8269442450405,2600.4808190450403,862,0.33292079207920794,0.055762081784386616,539,23,23,1000.0780669144981,0.014927375746536001,0,3002577,74.93988095495999,2475.4207,2400.4808190450403,13.557508959
0.001,0.65,0.03,0.975,2880.7748853410385,0.7841726618705036,278,218,60,0.13703348862560802,3237.1086149861585,3080.7748853410385,1198,0.2995689655172414,0.06115107913669065,650,35,35,1000.0467625899281,0.014371697529239898,0,3002577,87.29701465896,2968.0718999999985,2880.7748853410385,13.451742667
0.001,0.65,0.03,0.98,2880.7748853410385,0.7841726618705036,278,218,60,0.13703348862560802,3237.1086149861585,3080.7748853410385,1198,0.2995689655172414,0.06115107913669065,650,35,35,1000.0467625899281,0.014371697529239898,0,3002577,87.29701465896,2968.0718999999985,2880.7748853410385,13.53918575
0.001,0.65,0.03,0.985,2805.003867517038,0.7813620071684588,279,218,61,0.13703348862560802,3237.1086149861585,3005.003867517038,1202,0.29935622317596566,0.06093189964157706,653,36,36,1000.0465949820789,0.014231193663545695,0,3002577,88.14803248295999,2893.151899999998,2805.003867517038,13.30323675
0.001,0.65,0.05,0.965,7591.36999298472,0.7183544303797469,316,227,89,0.24184967368919813,8039.58611655504,7791.36999298472,1065,0.4540229885057471,0.10759493670886076,380,58,58,1000.0886075949367,0.014873452688585581,0,3002577,212.38690701528,7803.756899999999,7591.36999298472,13.312539125
0.001,0.65,0.05,0.97,7467.561180616719,0.7215189873417721,316,228,88,0.24184967368919813,7915.777304187039,7667.561180616719,1087,0.4401114206128134,0.10759493670886076,402,60,60,1000.0854430379746,0.01490136047951027,0,3002577,208.9757193832799,7676.536899999999,7467.561180616719,13.301469
0.001,0.65,0.05,0.975,6077.69606732912,0.726027397260274,292,212,80,0.2478972610397501,6525.912190899439,6277.69606732912,1196,0.3476190476190476,0.08561643835616438,548,64,64,1000.1232876712329,0.014459870644491436,0,3002577,169.41713267087997,6247.1132,6077.69606732912,13.396033625
0.001,0.65,0.05,0.98,6077.69606732912,0.726027397260274,292,212,80,0.2478972610397501,6525.912190899439,6277.69606732912,1196,0.3476190476190476,0.08561643835616438,548,64,64,1000.1232876712329,0.014459870644491436,0,3002577,169.41713267087997,6247.1132,6077.69606732912,13.348864625
0.001,0.65,0.05,0.985,5812.2732193291195,0.7235494880546075,293,212,81,0.2478972610397501,6525.912190899439,6012.2732193291195,1200,0.3471563981042654,0.08532423208191127,551,65,65,1000.122866894198,0.01420263088039249,0,3002577,172.43998067087998,5984.713199999999,5812.2732193291195,13.147832167
0.001,0.65,0.075,0.965,13833.442339195995,0.7103658536585366,328,233,95,0.2931155798789593,14281.658462766316,14033.442339195995,1067,0.46790299572039945,0.18597560975609756,373,70,70,1000.1036585365854,0.015311732264652352,0,3002577,380.98986080400005,14214.432199999996,13833.442339195995,13.236507292
0.001,0.65,0.075,0.97,14675.199347700394,0.7062314540059347,337,238,99,0.2931155798789593,15123.415471270715,14875.199347700394,1089,0.4661134163208852,0.18694362017804153,386,74,74,1000.1008902077151,0.015009028728182957,0,3002577,406.01195229960007,15081.211299999994,14675.199347700394,13.2954705
0.001,0.65,0.075,0.975,13654.215515687918,0.6810810810810811,370,252,118,0.27072626192737353,14102.431639258239,13854.215515687918,1194,0.44740024183796856,0.16756756756756758,457,102,102,1000.1405405405405,0.01508148679635487,0,3002577,381.23838431208014,14035.453899999999,13654.215515687918,13.576697542
0.001,0.65,0.075,0.98,13654.215515687918,0.6810810810810811,370,252,118,0.27072626192737353,14102.431639258239,13854.215515687918,1194,0.44740024183796856,0.16756756756756758,457,102,102,1000.1405405405405,0.01508148679635487,0,3002577,381.23838431208014,14035.453899999999,13654.215515687918,13.3693775
0.001,0.65,0.075,0.985,13373.296181287918,0.6792452830188679,371,252,119,0.27072626192737353,14102.431639258239,13573.296181287918,1198,0.4464500601684717,0.16981132075471697,460,103,103,1000.1401617250674,0.014954662644702956,0,3002577,384.43771871208014,13757.7339,13373.296181287918,13.580545167
0.001,0.65,0.1,0.965,17464.499232385842,0.6957831325301205,332,231,101,0.3992295629959787,17912.71535595616,17664.499232385842,1068,0.4783861671469741,0.24397590361445784,362,75,75,1000.1114457831326,0.014661599324916742,0,3002577,487.74566761416,17952.2449,17464.499232385842,13.39119925
0.001,0.65,0.1,0.97,17676.46195546872,0.6973293768545994,337,235,102,0.3992295629959787,18124.678079039037,17876.46195546872,1090,0.47067039106145253,0.2522255192878338,379,77,77,1000.1127596439169,0.01461517623939821,0,3002577,495.08914453128017,18171.5511,17676.46195546872,13.305232917
0.001,0.65,0.1,0.975,-79.17825641424005,0.4921875,128,63,65,0.517014353118626,250.15597123000003,120.82174358575995,1196,0.22416812609457093,0.0859375,443,83,83,1000.453125,0.005257240636818227,0,3002577,20.702856414240003,-58.47540000000005,-79.17825641424005,13.2422485
0.001,0.65,0.1,0.98,-79.17825641424005,0.4921875,128,63,65,0.517014353118626,250.15597123000003,120.82174358575995,1196,0.22416812609457093,0.0859375,443,83,83,1000.453125,0.005257240636818227,0,3002577,20.702856414240003,-58.47540000000005,-79.17825641424005,13.257135541
0.001,0.65,0.1,0.985,-79.17825641424005,0.4921875,128,63,65,0.517014353118626,250.15597123000003,120.82174358575995,1200,0.22416812609457093,0.0859375,443,83,83,1000.453125,0.005257240636818227,0,3002577,20.702856414240003,-58.47540000000005,-79.17825641424005,13.143676042
0.001,0.65,0.125,0.965,17364.508880461763,0.6947040498442367,321,223,98,0.49330784629205915,17812.72500403208,17564.508880461763,1066,0.48125937031484256,0.2585669781931464,346,71,71,1000.1370716510903,0.014868745835751427,0,3002577,488.8435195382401,17853.352400000003,17364.508880461763,13.040042
0.001,0.65,0.125,0.97,18933.129740182725,0.7023809523809523,336,236,100,0.3968648523843214,19381.345863753042,19133.129740182725,1088,0.4779516358463727,0.28273809523809523,367,77,77,1000.110119047619,0.014946893280562966,0,3002577,533.43325981728,19466.563000000006,18933.129740182725,13.07139075
0.001,0.65,0.125,0.975,-69.26616247232008,0.5301204819277109,166,88,78,0.5392287365016137,283.72827883208,130.73383752767992,1196,0.3360323886639676,0.10843373493975904,328,88,88,1000.3253012048193,0.010713197004036792,0,3002577,37.06216247232003,-32.20400000000004,-69.26616247232008,13.104921458
0.001,0.65,0.125,0.98,-69.26616247232008,0.5301204819277109,166,88,78,0.5392287365016137,283.72827883208,130.73383752767992,1196,0.3360323886639676,0.10843373493975904,328,88,88,1000.3253012048193,0.010713197004036792,0,3002577,37.06216247232003,-32.20400000000004,-69.26616247232008,12.81352225
0.001,0.65,0.125,0.985,-69.26616247232008,0.5301204819277109,166,88,78,0.5392287365016137,283.72827883208,130.73383752767992,1200,0.3360323886639676,0.10843373493975904,328,88,88,1000.3253012048193,0.010713197004036792,0,3002577,37.06216247232003,-32.20400000000004,-69.26616247232008,13.04712625
0.001,0.7,0.03,0.965,2390.0205583736806,0.7834394904458599,314,246,68,0.14064411367546156,2887.0764697096806,2590.0205583736806,1151,0.35926773455377575,0.044585987261146494,560,30,30,1000.0828025477707,0.024252132626168387,0,3002577,87.3273416263199,2477.3479000000007,2390.0205583736806,13.183894291
0.001,0.7,0.03,0.97,2471.2589919631996,0.784375,320,251,69,0.12825485155911392,2976.656968414399,2671.2589919631996,1171,0.3579418344519016,0.05625,574,32,32,1000.08125,0.02419387493853771,0,3002577,90.65900803679995,2561.9179999999997,2471.2589919631996,13.012894875
0.001,0.7,0.03,0.975,2872.29484659696,0.7781065088757396,338,263,75,0.12379868535904774,3406.0306422692797,3072.29484659696,1281,0.3393574297188755,0.0621301775147929,658,39,39,1000.103550295858,0.023676991677363642,0,3002577,104.3567534030399,2976.6515999999997,2872.29484659696,12.944728375
0.001,0.7,0.03,0.98,2872.29484659696,0.7781065088757396,338,263,75,0.12379868535904774,3406.0306422692797,3072.29484659696,1281,0.3393574297188755,0.0621301775147929,658,39,39,1000.103550295858,0.023676991677363642,0,3002577,104.3567534030399,2976.6515999999997,2872.29484659696,12.911462917
0.001,0.7,0.03,0.985,2796.04539922896,0.775811209439528,339,263,76,0.12379868535904774,3406.0306422692797,2996.04539922896,1285,0.339,0.061946902654867256,661,40,40,1000.1032448377581,0.02347806724146781,0,3002577,105.2162007710399,2901.2616,2796.04539922896,13.041458917
0.001,0.7,0.05,0.965,8107.732449719761,0.7183462532299741,387,278,109,0.19142324786981357,9015.016328621281,8307.73244971976,1151,0.4980694980694981,0.13695090439276486,390,66,66,1000.1369509043927,0.024003094426274324,0,3002577,264.66905028024007,8372.4015,8107.732449719761,12.870361208
0.001,0.7,0.05,0.97,8956.344003153199,0.7235142118863049,387,280,107,0.19142324786981357,9863.62788205472,9156.344003153199,1174,0.48314606741573035,0.15503875968992248,414,68,68,1000.1317829457364,0.023898811476670542,0,3002577,286.8772968468,9243.2213,8956.344003153199,13.21187625
0.001,0.7,0.05,0.975,57.88498894016021,0.6264367816091954,174,109,65,0.25859019718697906,272.32401487616016,257.8849889401602,1054,0.1864951768488746,0.04597701149425287,759,58,58,1000.183908045977,0.017422968773788586,0,3002577,19.979011059839994,77.8640000000002,57.88498894016021,12.829268292
0.001,0.7,0.05,0.98,57.88498894016021,0.6264367816091954,174,109,65,0.25859019718697906,272.32401487616016,257.8849889401602,1054,0.1864951768488746,0.04597701149425287,759,58,58,1000.183908045977,0.017422968773788586,0,3002577,19.979011059839994,77.8640000000002,57.88498894016021,12.757719709
0.001,0.7,0.05,0.985,47.3651809401602,0.6228571428571429,175,109,66,0.25859019718697906,272.32401487616016,247.3651809401602,1058,0.18676627534685167,0.045714285714285714,762,59,59,1000.1828571428572,0.017312442296526318,0,3002577,20.098819059839993,67.4640000000002,47.3651809401602,12.428078958
0.001,0.7,0.075,0.965,13028.498569410314,0.7108108108108108,370,263,107,0.21764996873424855,13935.782448311837,13228.498569410314,1151,0.4811443433029909,0.1945945945945946,399,72,72,1000.1378378378379,0.024545811917594727,0,3002577,404.46333058968,13432.961899999995,13028.498569410314,12.453916417
0.001,0.7,0.075,0.97,13618.531130918234,0.7162162162162162,370,265,105,0.22685206505978558,14525.815009819755,13818.531130918234,1174,0.4665825977301387,0.1945945945945946,423,74,74,1000.1324324324324,0.02457865652733013,0,3002577,422.27366908175986,14040.804799999994,13618.531130918234,12.412170459
0.001,0.7,0.075,0.975,62.01154144719999,0.5932203389830508,236,140,96,0.28145455527994645,290.4271549592,262.0115414472,1276,0.25513513513513514,0.07203389830508475,689,89,89,1000.1991525423729,0.014309156120441832,0,3002577,34.7268585528,96.73839999999998,62.01154144719999,12.724005
0.001,0.7,0.075,0.98,62.01154144719999,0.5932203389830508,236,140,96,0.28145455527994645,290.4271549592,262.0115414472,1276,0.25513513513513514,0.07203389830508475,689,89,89,1000.1991525423729,0.014309156120441832,0,3002577,34.7268585528,96.73839999999998,62.01154144719999,12.379437958
0.001,0.7,0.075,0.985,45.827221447199975,0.5907172995780591,237,140,97,0.28145455527994645,290.4271549592,245.82722144719997,1280,0.25511302475780406,0.07172995780590717,692,90,90,1000.1983122362869,0.01423361895607445,0,3002577,34.9111785528,80.73839999999998,45.827221447199975,12.703915041
0.001,0.7,0.1,0.965,45.37490455271984,0.5706521739130435,184,105,79,0.3085818822921653,283.69526555271983,245.37490455271984,1148,0.233502538071066,0.09239130434782608,604,71,71,1000.1902173913044,0.013246773148509106,0,3002577,32.99379544728001,78.36869999999985,45.37490455271984,12.597508083
0.001,0.7,0.1,0.97,54.24056029672002,0.574468085106383,188,108,80,0.3085818822921653,294.23142196071996,254.24056029672002,1170,0.23267326732673269,0.09042553191489362,620,73,73,1000.186170212766,0.013118752561629213,0,3002577,34.068139703279996,88.30870000000002,54.24056029672002,13.0513595
0.001,0.7,0.1,0.975,-53.53307203872018,0.5504587155963303,218,120,98,0.45566875593659417,254.74125314975998,146.46692796127982,1279,0.23516720604099245,0.0871559633027523,709,99,99,1000.2798165137615,0.0120343546655221,0,3002577,35.08187203872,-18.451200000000178,-53.53307203872018,12.9375
0.001,0.7,0.1,0.98,-53.53307203872018,0.5504587155963303,218,120,98,0.45566875593659417,254.74125314975998,146.46692796127982,1279,0.23516720604099245,0.0871559633027523,709,99,99,1000.2798165137615,0.0120343546655221,0,3002577,35.08187203872,-18.451200000000178,-53.53307203872018,13.21378
0.001,0.7,0.1,0.985,-64.86209603872018,0.547945205479452,219,120,99,0.46950914981236463,254.74125314975998,135.13790396127982,1283,0.23523093447905477,0.0867579908675799,712,100,100,1000.2785388127854,0.011991957357786723,0,3002577,35.21089603872,-29.65120000000018,-64.86209603872018,13.026967084
0.001,0.7,0.125,0.965,-68.25185804519998,0.5039370078740157,127,64,63,0.4668376551438844,247.10698950496,131.74814195480002,1149,0.15954773869346733,0.11023622047244094,669,71,71,1000.2755905511812,0.009153260005690837,0,3002577,24.20675804520001,-44.04509999999997,-68.25185804519998,12.39066025
0.001,0.7,0.125,0.97,-21.615608997679942,0.5466666666666666,150,82,68,0.42767874428302544,247.10698950496,178.38439100232006,1171,0.19157088122605365,0.1,633,70,70,1000.34,0.01157938299898128,0,3002577,29.17870899768002,7.563100000000077,-21.615608997679942,12.45519625
0.001,0.7,0.125,0.975,-85.73505468151996,0.49612403100775193,129,64,65,0.5135480311710244,232.935136086,114.26494531848004,1280,0.20093457943925233,0.10852713178294573,513,85,85,1000.4108527131783,0.00816098388948716,0,3002577,23.96935468151999,-61.76569999999997,-85.73505468151996,12.364406584
0.001,0.7,0.125,0.98,-85.73505468151996,0.49612403100775193,129,64,65,0.5135480311710244,232.935136086,114.26494531848004,1280,0.20093457943925233,0.10852713178294573,513,85,85,1000.4108527131783,0.00816098388948716,0,3002577,23.96935468151999,-61.76569999999997,-85.73505468151996,12.504827583
0.001,0.7,0.125,0.985,-85.73505468151996,0.49612403100775193,129,64,65,0.5135480311710244,232.935136086,114.26494531848004,1284,0.20093457943925233,0.10852713178294573,513,85,85,1000.4108527131783,0.00816098388948716,0,3002577,23.96935468151999,-61.76569999999997,-85.73505468151996,12.636929375
0.0012,0.5,0.03,0.965,273.19851060000013,0.7543859649122807,57,43,14,0.08358997239820878,486.48106160000015,473.19851060000013,750,0.07744565217391304,0,679,1,1,1000.0175438596491,0.005639412997903563,0,3002577,8.1114894,281.3100000000001,273.19851060000013,12.2970315
0.0012,0.5,0.03,0.97,281.46447864000027,0.7627118644067796,59,45,14,0.08358997239820878,494.7470296400003,481.46447864000027,772,0.07783641160949868,0,699,3,3,1000,0.005537359263050152,0,3002577,8.335521359999998,289.80000000000024,281.46447864000027,12.420343792
0.0012,0.5,0.03,0.975,267.1041508320002,0.75,60,45,15,0.08358997239820878,479.92868283200016,467.1041508320002,880,0.06928406466512702,0,806,4,4,999.9833333333333,0.0055751295336787556,0,3002577,8.235849167999998,275.3400000000002,267.1041508320002,12.274090875
0.0012,0.5,0.03,0.98,267.1041508320002,0.75,60,45,15,0.08358997239820878,479.92868283200016,467.1041508320002,880,0.06928406466512702,0,806,4,4,999.9833333333333,0.0055751295336787556,0,3002577,8.235849167999998,275.3400000000002,267.1041508320002,12.4624755
0.0012,0.5,0.03,0.985,255.77512683200018,0.7377049180327869,61,45,16,0.08358997239820878,479.92868283200016,455.7751268320002,884,0.07011494252873564,0,809,5,5,999.983606557377,0.005495403472931562,0,3002577,8.364873167999997,264.14000000000016,255.77512683200018,12.377521791
0.0012,0.5,0.05,0.965,407.51938034344016,0.6320754716981132,106,67,39,0.2744552735687641,636.3745773434401,607.5193803434402,750,0.2517814726840855,0.02830188679245283,315,43,43,1000.0849056603773,0.003666632238194946,0,3002577,17.989919656560005,425.50930000000017,407.51938034344016,12.598970666
0.0012,0.5,0.05,0.97,435.66395808744016,0.6388888888888888,108,69,39,0.2744552735687641,665.8932120874401,635.6639580874402,772,0.24379232505643342,0.027777777777777776,335,45,45,1000.074074074074,0.0037957180685217477,0,3002577,18.725341912560005,454.38930000000016,435.66395808744016,12.425533417
0.0012,0.5,0.05,0.975,315.96342626344006,0.6296296296296297,108,68,40,0.22317360487357474,540.69645226344,515.96342626344,654,0.17335473515248795,0.027777777777777776,515,47,47,1000.1944444444445,0.004073838981904454,0,3002577,16.605873736560007,332.56930000000006,315.96342626344006,12.632179583
0.0012,0.5,0.05,0.98,315.96342626344006,0.6296296296296297,108,68,40,0.22317360487357474,540.69645226344,515.96342626344,654,0.17335473515248795,0.027777777777777776,515,47,47,1000.1944444444445,0.004073838981904454,0,3002577,16.605873736560007,332.56930000000006,315.96342626344006,12.224476333
0.0012,0.5,0.05,0.985,294.92381026344003,0.6238532110091743,109,68,41,0.22317360487357474,540.69645226344,494.92381026344003,658,0.17384370015948963,0.027522935779816515,518,48,48,1000.1926605504588,0.0040194659192410755,0,3002577,16.84548973656001,311.76930000000004,294.92381026344003,12.362808083000001
0.0012,0.5,0.075,0.965,690.8695005708001,0.5639097744360902,133,75,58,0.33550087326281325,956.3662175708001,890.8695005708001,750,0.32598039215686275,0.06015037593984962,275,66,66,1000.1278195488721,0.003082866220649394,0,3002577,31.7557994292,722.6253000000002,690.8695005708001,12.274302125
0.0012,0.5,0.075,0.97,732.2698937008001,0.5703703703703704,135,77,58,0.33550087326281325,998.5406628108001,932.2698937008001,772,0.313953488372093,0.08888888888888889,295,68,68,1000.1185185185185,0.0026194592541885064,0,3002577,32.896706299200005,765.1666000000001,732.2698937008001,12.535586667
0.0012,0.5,0.075,0.975,477.29215386592,0.5734265734265734,143,82,61,0.37751513993930025,727.21622486592,677.29215386592,880,0.26879699248120303,0.06993006993006994,389,76,76,1000.1958041958042,0.002934793331360362,0,3002577,27.24404613408001,504.5362,477.29215386592,12.825046125
0.0012,0.5,0.075,0.98,477.29215386592,0.5734265734265734,143,82,61,0.37751513993930025,727.21622486592,677.29215386592,880,0.26879699248120303,0.06993006993006994,389,76,76,1000.1958041958042,0.002934793331360362,0,3002577,27.24404613408001,504.5362,477.29215386592,12.620272625
0.0012,0.5,0.075,0.985,436.02213786591994,0.5694444444444444,144,82,62,0.37751513993930025,727.21622486592,636.02213786592,884,0.26865671641791045,0.06944444444444445,392,77,77,1000.1944444444445,0.002889366403224435,0,3002577,27.71406213408001,463.73619999999994,436.02213786591994,13.013567959
0.0012,0.5,0.1,0.965,-66.86837362759996,0.39215686274509803,51,20,31,0.5032274429473887,267.9931177404,133.13162637240004,748,0.35664335664335667,0.0392156862745098,92,35,35,1000.4509803921569,0.001794755690939775,0,3002577,9.312873627599995,-57.55549999999997,-66.86837362759996,13.003328583
0.0012,0.5,0.1,0.97,-66.86837362759996,0.39215686274509803,51,20,31,0.5032274429473887,267.9931177404,133.13162637240004,770,0.35664335664335667,0.0392156862745098,92,35,35,1000.4509803921569,0.001794755690939775,0,3002577,9.312873627599995,-57.55549999999997,-66.86837362759996,12.750535708
0.0012,0.5,0.1,0.975,-93.86549158599996,0.40625,64,26,38,0.5020163724016491,213.128509718,106.13450841400004,880,0.3106796116504854,0.046875,142,47,47,1000.515625,0.001412572677254457,0,3002577,10.231991586000001,-83.63349999999996,-93.86549158599996,12.917411
0.0012,0.5,0.1,0.98,-93.86549158599996,0.40625,64,26,38,0.5020163724016491,213.128509718,106.13450841400004,880,0.3106796116504854,0.046875,142,47,47,1000.515625,0.001412572677254457,0,3002577,10.231991586000001,-83.63349999999996,-93.86549158599996,12.95459525
0.0012,0.5,0.1,0.985,-93.86549158599996,0.40625,64,26,38,0.5020163724016491,213.128509718,106.13450841400004,884,0.3106796116504854,0.046875,142,47,47,1000.515625,0.001412572677254457,0,3002577,10.231991586000001,-83.63349999999996,-93.86549158599996,13.041274625
0.0012,0.5,0.125,0.965,-71.27014158888,0.375,40,15,25,0.51447734012681,265.1366641564,128.72985841112,748,0.3508771929824561,0.075,74,31,31,1000.575,0.0016082803978472399,0,3002577,8.265041588879999,-63.0051,-71.27014158888,13.186031458
0.0012,0.5,0.125,0.97,-71.27014158888,0.375,40,15,25,0.51447734012681,265.1366641564,128.72985841112,770,0.3508771929824561,0.075,74,31,31,1000.575,0.0016082803978472399,0,3002577,8.265041588879999,-63.0051,-71.27014158888,13.388520334
0.0012,0.5,0.125,0.975,965.8068231013604,0.5194805194805194,154,80,74,0.4872116688363997,1232.0775922113603,1165.8068231013604,878,0.3025540275049116,0.12337662337662338,355,96,96,1000.3181818181819,0.003000529240044958,0,3002577,43.07827689864,1008.8851000000003,965.8068231013604,13.208015958
0.0012,0.5,0.125,0.98,965.8068231013604,0.5194805194805194,154,80,74,0.4872116688363997,1232.0775922113603,1165.8068231013604,878,0.3025540275049116,0.12337662337662338,355,96,96,1000.3181818181819,0.003000529240044958,0,3002577,43.07827689864,1008.8851000000003,965.8068231013604,13.336802333
0.0012,0.5,0.125,0.985,846.0428551013604,0.5161290322580645,155,80,75,0.4872116688363997,1232.0775922113603,1046.0428551013604,882,0.30214424951267055,0.12258064516129032,358,97,97,1000.3161290322581,0.002919718522589345,0,3002577,44.44224489864,890.4851000000003,846.0428551013604,13.285882834
0.0012,0.55,0.03,0.965,810.1842886592002,0.8095238095238095,105,85,20,0.09796895746242046,1039.2581630272002,1010.1842886592002,830,0.13043478260869565,0.01904761904761905,700,7,7,1000.047619047619,0.004749629887660021,0,3002577,20.631711340799992,830.8160000000001,810.1842886592002,13.159684417
0.0012,0.55,0.03,0.97,893.3473043472004,0.8141592920353983,113,92,21,0.09796895746242046,1125.0170603552003,1093.3473043472004,852,0.13933415536374846,0.017699115044247787,698,15,15,1000.0530973451328,0.004542863927808123,0,3002577,22.7386956528,916.0860000000004,893.3473043472004,13.182054334
0.0012,0.55,0.03,0.975,775.3620993632002,0.7927927927927928,111,88,23,0.11318968652879041,1003.3976210752002,975.3620993632002,960,0.11871657754010695,0.018018018018018018,824,13,13,1000.063063063063,0.004690599490915476,0,3002577,20.5339006368,795.8960000000002,775.3620993632002,13.183204291
0.0012,0.55,0.03,0.98,775.3620993632002,0.7927927927927928,111,88,23,0.11318968652879041,1003.3976210752002,975.3620993632002,960,0.11871657754010695,0.018018018018018018,824,13,13,1000.063063063063,0.004690599490915476,0,3002577,20.5339006368,795.8960000000002,775.3620993632002,13.258142791
0.0012,0.55,0.03,0.985,751.8948353632002,0.7857142857142857,112,88,24,0.11318968652879041,1003.3976210752002,951.8948353632002,964,0.11927582534611289,0.017857142857142856,827,14,14,1000.0625,0.004631651932743978,0,3002577,20.8011646368,772.6960000000001,751.8948353632002,13.346300541
0.0012,0.55,0.05,0.965,48.05263487816009,0.5714285714285714,77,44,33,0.24461942922264088,252.16606749416002,248.0526348781601,830,0.15338645418326693,0.06493506493506493,425,45,45,1000.077922077922,0.0063460227825917655,0,3002577,8.924465121840004,56.97710000000009,48.05263487816009,13.079020083
0.0012,0.55,0.05,0.97,1831.31840789016,0.723404255319149,141,102,39,0.24461942922264088,2131.51943919416,2031.31840789016,852,0.27485380116959063,0.04964539007092199,372,47,47,1000.0283687943263,0.002704934728265902,0,3002577,48.12969210984,1879.4481,1831.31840789016,12.619906167
0.0012,0.55,0.05,0.975,1925.0103757096804,0.7088607594936709,158,112,46,0.2169720317483784,2229.8839939656805,2125.0103757096804,959,0.2253922967189729,0.05063291139240506,543,53,53,1000.0949367088608,0.0028527369536233424,0,3002577,52.19512429032001,1977.2055000000005,1925.0103757096804,12.161862542
0.0012,0.55,0.05,0.98,1925.0103757096804,0.7088607594936709,158,112,46,0.2169720317483784,2229.8839939656805,2125.0103757096804,959,0.2253922967189729,0.05063291139240506,543,53,53,1000.0949367088608,0.0028527369536233424,0,3002577,52.19512429032001,1977.2055000000005,1925.0103757096804,12.315509875
0.0012,0.55,0.05,0.985,1837.6150477096803,0.7044025157232704,159,112,47,0.2169720317483784,2229.8839939656805,2037.6150477096803,963,0.225531914893617,0.050314465408805034,546,54,54,1000.0943396226415,0.002800963230215719,0,3002577,53.19045229032001,1890.8055000000004,1837.6150477096803,12.514461584
0.0012,0.55,0.075,0.965,-19.319682953120008,0.5052631578947369,95,48,47,0.3230288637718158,209.29848525416,180.68031704688,827,0.1934826883910387,0.07368421052631578,396,56,56,1000.1578947368421,0.005807253119052656,0,3002577,12.80588295312,-6.513800000000009,-19.319682953120008,12.265990375
0.0012,0.55,0.075,0.97,3427.9124720525597,0.6545454545454545,165,108,57,0.3230288637718158,3737.8688265596797,3627.9124720525597,848,0.3313253012048193,0.10909090909090909,333,62,62,1000.0909090909091,0.0021549916052258926,0,3002577,84.63322794744,3512.5456999999997,3427.9124720525597,12.748772375
0.0012,0.55,0.075,0.975,3605.5363832976786,0.631578947368421,190,120,70,0.332502710992138,3915.4927378047987,3805.5363832976786,956,0.3150912106135987,0.11578947368421053,413,82,82,1000.1684210526316,0.002194478991130875,0,3002577,91.31371670232,3696.8500999999987,3605.5363832976786,12.683960041
0.0012,0.55,0.075,0.98,3605.5363832976786,0.631578947368421,190,120,70,0.332502710992138,3915.4927378047987,3805.5363832976786,956,0.3150912106135987,0.11578947368421053,413,82,82,1000.1684210526316,0.002194478991130875,0,3002577,91.31371670232,3696.8500999999987,3605.5363832976786,12.818095875000001
0.0012,0.55,0.075,0.985,3370.0545272976788,0.6282722513089005,191,120,71,0.332502710992138,3915.4927378047987,3570.0545272976788,960,0.31466227347611203,0.11518324607329843,416,83,83,1000.1675392670157,0.0021340918525691284,0,3002577,93.99557270231999,3464.0500999999986,3370.0545272976788,12.845735875
0.0012,0.55,0.1,0.965,-56.747263135840115,0.46938775510204084,98,46,52,0.4255085464034066,225.0615441799199,143.25273686415989,826,0.20416666666666666,0.09183673469387756,382,65,65,1000.2857142857143,0.005659656999740386,0,3002577,15.993663135840004,-40.75360000000011,-56.747263135840115,12.960463666
0.0012,0.55,0.1,0.97,5939.712313682561,0.6453488372093024,172,111,61,0.4255085464034066,6249.668668189681,6139.712313682561,849,0.3467741935483871,0.19186046511627908,324,70,70,1000.0988372093024,0.002224783219933465,0,3002577,138.63368631743998,6078.346000000001,5939.712313682561,13.174409459
